created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,possibly_sensitive,extended_entities.media,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,user.entities.url.urls
Sun Feb 22 19:33:03 +0000 2015,569580648505020416,569580648505020416,"@united - tick, tock, tick, tock, it is rapidly approaching the next dream departure of 1:45pm. When is the next fantasy departure time??",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,1474987321,1474987321,Michael Brooke,mbrooke_brooke,,"OEM Sales Manager. Husband & Father to a wondeful wife & 3 awesome kids. Lover of craft beer, food & all sports.",,[],False,143,214,2,Sat Jun 01 15:21:09 +0000 2013,61385,,,False,False,27015,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265713405719121921/mzwMomfA_normal.jpg,https://pbs.twimg.com/profile_images/1265713405719121921/mzwMomfA_normal.jpg,https://pbs.twimg.com/profile_banners/1474987321/1469128666,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 21:48:10 +0000 2015,569614651400585216,569614651400585216,@united I would take the $500 voucher you offered for MISCOUNTING THE # OF SEATS ON YOUR PLANE but that means I would have to fly you again,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,197091641,197091641,Emily Noonan,emilyjoynoon,Los Angeles,what if all this actually IS a dress rehearsal? I hope I spelled rehearsal correctly.,,[],False,432,609,3,Thu Sep 30 16:44:35 +0000 2010,516,,,True,False,2215,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2583851688/jcw93fr5a3wq3jhfanha_normal.png,https://pbs.twimg.com/profile_images/2583851688/jcw93fr5a3wq3jhfanha_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 20:42:17 +0000 2015,569598072923123712,569598072923123712,@united you left my bag in Houston last night. It's freezing cold in Memphis. Any idea on when I will see it? Off again tomorrow.,False,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,235805588,235805588,@benty83,benty83,"Melbourne, Australia ",New Era fitted cap collector and potty mouthed sport addict w/ a dog named Larry. Unlucky @LadsyFL dynasty coach. Never to be taken seriously. 🦘,,[],False,263,461,5,Sun Jan 09 03:40:53 +0000 2011,5466,,,True,False,17486,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1299875155791900672/tjh1LcZw_normal.jpg,https://pbs.twimg.com/profile_images/1299875155791900672/tjh1LcZw_normal.jpg,https://pbs.twimg.com/profile_banners/235805588/1555305210,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 19:49:13 +0000 2015,569584717843943424,569584717843943424,@united Are your earnings so low that checkin people have to also be on Tarmac loading bags? JAN,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,19971754,19971754,Debra L Ferguson,DebraPhotoAgFax,"Brandon, Mississippi","We are all about agriculture at AgFax Media, Partner, Editor, Photograper http://t.co/87zPAPjvcR",http://t.co/87zPAPjvcR,"[{'url': 'http://t.co/87zPAPjvcR', 'expanded_url': 'http://agfax.com', 'display_url': 'agfax.com', 'indices': [74, 96]}]",False,446,677,14,Tue Feb 03 13:57:50 +0000 2009,247,,,True,False,2028,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/917336113999601671/Gd5Ue9VL_normal.jpg,https://pbs.twimg.com/profile_images/917336113999601671/Gd5Ue9VL_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'http://t.co/87zPAPjvcR', 'expanded_url': 'http://agfax.com', 'display_url': 'agfax.com', 'indices': [0, 22]}]"
Sun Feb 22 21:13:49 +0000 2015,569606005618638848,569606005618638848,"@united any way you can help me find a flight to LAS? Stuck in DIA, sat on plane 2 hrs, now been waiting an hour for an update.",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,273493537,273493537,Abby T,AbbyTeigland,,Work Hard. Play Hard.,,[],False,94,266,3,Mon Mar 28 16:06:39 +0000 2011,132,,,True,False,1372,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/949334957838733313/BOI1ctio_normal.jpg,https://pbs.twimg.com/profile_images/949334957838733313/BOI1ctio_normal.jpg,https://pbs.twimg.com/profile_banners/273493537/1597375098,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 20:09:32 +0000 2015,569589829735821312,569589829735821312,@united What does DM the confirmation @ mean???,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",569589673552711680,569589673552711680,260907612,260907612,united,,,,,False,0,0,False,False,en,22258009,22258009,Becky Weaver,tspinnersbride,"Portland, OR","I’m creative whether it be art or problem solving. I believe in the golden rule, at the supermarket and the voting booth.",,[],False,7,95,0,Sat Feb 28 14:13:19 +0000 2009,37,,,False,False,71,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1247297498382655488/neGBNQ41_normal.jpg,https://pbs.twimg.com/profile_images/1247297498382655488/neGBNQ41_normal.jpg,https://pbs.twimg.com/profile_banners/22258009/1586213966,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 20:08:12 +0000 2015,569589493138731009,569589493138731009,"@united - well, now finally on board hopefully we take off this time and quickly. Well over an hour delay!!",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,1474987321,1474987321,Michael Brooke,mbrooke_brooke,,"OEM Sales Manager. Husband & Father to a wondeful wife & 3 awesome kids. Lover of craft beer, food & all sports.",,[],False,143,214,2,Sat Jun 01 15:21:09 +0000 2013,61385,,,False,False,27015,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265713405719121921/mzwMomfA_normal.jpg,https://pbs.twimg.com/profile_images/1265713405719121921/mzwMomfA_normal.jpg,https://pbs.twimg.com/profile_banners/1474987321/1469128666,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 21:33:13 +0000 2015,569610889214754816,569610889214754816,"@united Okay, just requested to follow.",False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",569609993143652352,569609993143652352,260907612,260907612,united,,,,,False,0,0,False,False,en,725810654,725810654,Abbie Bjugstad,abbie2080,,,,[],False,21,48,0,Mon Jul 30 10:45:31 +0000 2012,2,,,False,False,30,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 20:42:11 +0000 2015,569598047593713665,569598047593713665,@united this is why I fly @SouthwestAir ... Never have any issues,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,145475304,145475304,B.,Bharrison__,,🇯🇲• NCAT • △⃒⃘ ⚯͛• Céline Dion Stan Account,,[],False,1690,926,32,Wed May 19 02:15:28 +0000 2010,16190,,,True,False,118895,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1327646101164404737/FCtuoIB1_normal.jpg,https://pbs.twimg.com/profile_images/1327646101164404737/FCtuoIB1_normal.jpg,https://pbs.twimg.com/profile_banners/145475304/1590355513,4D4A2E,242420,0A0909,D6CED6,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 19:55:02 +0000 2015,569586179185754113,569586179185754113,"@united Waiting half an hour for my checked bag at EWR (&amp; that was Priority); disappointing, usually you guys are good.",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,14307494,14307494,David Lat,DavidLat,"New York, NY","Lawyer turned writer: https://t.co/t9fbJKZfNZ. Founder, AboveTheLaw/@ATLblog. Author, @SCOTUSambitions. Survivor, #coronavirus #COVID #ventilator.🏳️‍🌈",https://t.co/c4YO531MHj,"[{'url': 'https://t.co/t9fbJKZfNZ', 'expanded_url': 'http://davidlat.substack.com', 'display_url': 'davidlat.substack.com', 'indices': [22, 45]}]",False,96098,7717,1218,Sat Apr 05 00:44:03 +0000 2008,27373,,,True,True,26239,,False,False,False,89C9FA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/530440956474949632/liBqctQV_normal.jpeg,https://pbs.twimg.com/profile_images/530440956474949632/liBqctQV_normal.jpeg,https://pbs.twimg.com/profile_banners/14307494/1594791589,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/c4YO531MHj', 'expanded_url': 'https://davidlat.com/', 'display_url': 'davidlat.com', 'indices': [0, 23]}]"
Sun Feb 22 19:55:48 +0000 2015,569586373042278400,569586373042278400,"@united CMH gate staff a disaster..#3345 overbooked, no volunteers, no boarding, 20 min late trying to figure out issue #bringbackrealstaff",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,1,0,False,False,en,82403031,82403031,Patrick Grubbe,PatrickGrubbe,"Lewis Center, OH","Columbus sport fan from the 312, Dad, Buckeye,Marathoner, Prostate Cancer survivor #PCF",,[],False,139,691,6,Wed Oct 14 16:52:27 +0000 2009,2296,,,False,False,2785,,False,False,False,1B93CF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1534744488/0017t_normal.jpg,https://pbs.twimg.com/profile_images/1534744488/0017t_normal.jpg,https://pbs.twimg.com/profile_banners/82403031/1556410371,41B2DB,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 21:29:23 +0000 2015,569609923807440896,569609923807440896,@united make sure you take care of @LSUsoftball team &amp; @LSUQuinlanDuhon team. We are 16-0!!!!,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",569586644766101505,569586644766101505,260907612,260907612,united,,,,,False,0,0,False,False,en,34529741,34529741,Billy Hicks,18handicap,"Sugar Land, TX",,https://t.co/e84j1oK3oF,[],False,436,502,7,Thu Apr 23 04:19:50 +0000 2009,5437,,,True,False,8111,,False,False,False,FDD023,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1219423211479355392/lfpkyRw6_normal.jpg,https://pbs.twimg.com/profile_images/1219423211479355392/lfpkyRw6_normal.jpg,https://pbs.twimg.com/profile_banners/34529741/1558282774,461D7C,000000,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/e84j1oK3oF', 'expanded_url': 'http://txprepsoftball.net', 'display_url': 'txprepsoftball.net', 'indices': [0, 23]}]"
Sun Feb 22 20:43:49 +0000 2015,569598457809276928,569598457809276928,"@united ... frozen lines on flight, not continuing due to 'passenger comfort'? Not ok, sat on the plane as long as a flight to Vegas would !",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,1372087177,1372087177,L to the P,poweroflindsey,Ft Collins ,,,[],False,10,27,0,Mon Apr 22 12:56:46 +0000 2013,0,,,True,False,5,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,Point,"[39.8586593, -104.6718352]",Point,"[-104.6718352, 39.8586593]",b49b3053b5c25bf5,https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json,city,Denver,"Denver, CO",US,United States,[],Polygon,"[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]]",
Sun Feb 22 20:17:59 +0000 2015,569591954830450688,569591954830450688,@united in fact he received my boarding pass,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569565746243747840,569565746243747840,260907612,260907612,united,,,,,False,0,0,False,False,en,236824442,236824442,liz muschel,Lmuschel,,,,[],False,25,94,0,Tue Jan 11 13:11:27 +0000 2011,57,,,False,False,154,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 20:01:11 +0000 2015,569587728607633408,569587728607633408,"@united, American never had my bags apparently. United never switched them over. Had to go back to United Baggage Service.",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569587049919078400,569587049919078400,260907612,260907612,united,,,,,False,0,0,False,False,en,486797493,486797493,Vanda Wilder,Wilder_Vanda,STL,,,[],False,6,26,0,Wed Feb 08 17:38:59 +0000 2012,4,,,False,False,13,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 22:10:56 +0000 2015,569620382023622657,569620382023622657,@united lost my bags and there was a flight from Chi to Eri that landed over 1.5 hrs ago...yet still have zero updates?? #UnitedAirlinesSux,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,262405935,262405935,Price,jprice9227,"Erie, PA",,,[],False,173,406,1,Tue Mar 08 00:16:39 +0000 2011,4414,,,True,False,3601,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/975528857922166784/85syMokF_normal.jpg,https://pbs.twimg.com/profile_images/975528857922166784/85syMokF_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 20:40:40 +0000 2015,569597663953293312,569597663953293312,@united has terrible customer service &amp; doesn't feel the need to notify its customers when their flights are delayed,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,145475304,145475304,B.,Bharrison__,,🇯🇲• NCAT • △⃒⃘ ⚯͛• Céline Dion Stan Account,,[],False,1690,926,32,Wed May 19 02:15:28 +0000 2010,16190,,,True,False,118895,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1327646101164404737/FCtuoIB1_normal.jpg,https://pbs.twimg.com/profile_images/1327646101164404737/FCtuoIB1_normal.jpg,https://pbs.twimg.com/profile_banners/145475304/1590355513,4D4A2E,242420,0A0909,D6CED6,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 20:02:49 +0000 2015,569588138273865728,569588138273865728,@united reservation was made last July. I want to know why I wasn't reseated. This only happens on international itineraries,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569587647095508994,569587647095508994,260907612,260907612,united,,,,,False,0,0,False,False,en,272244469,272244469,Sara Holbrook,saraholbrook,"Cleveland, OH","Poet/writer/educator, plain clothes revolutionary, teacher cheerleader, passionate about bringing all kids into the conversation. https://t.co/AlcawXpPjk",https://t.co/whp2raVwlZ,"[{'url': 'https://t.co/AlcawXpPjk', 'expanded_url': 'http://www.outspokenlit.com', 'display_url': 'outspokenlit.com', 'indices': [130, 153]}]",False,1604,1249,40,Sat Mar 26 03:44:55 +0000 2011,0,,,True,False,2386,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1285661294809546752/rhE8MxsX_normal.jpg,https://pbs.twimg.com/profile_images/1285661294809546752/rhE8MxsX_normal.jpg,https://pbs.twimg.com/profile_banners/272244469/1544110167,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/whp2raVwlZ', 'expanded_url': 'http://www.saraholbrook.com', 'display_url': 'saraholbrook.com', 'indices': [0, 23]}]"
Sun Feb 22 21:24:39 +0000 2015,569608734332162048,569608734332162048,@united pls stop sending texts every 15mins saying my flight is delayed another 15mins-It's been 3hrs. I usually defend u but this is lame..,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,40003797,40003797,Alyssa O'Malley,AlyssaOMalley,"Watertown, MA","Product Engineer, concert-goer, roller coaster enthusiast and defender of NY sports teams, accents & driving skills.",,[],False,50,312,4,Thu May 14 14:27:51 +0000 2009,70,,,True,False,868,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1588826545/sam_adams_normal.jpg,https://pbs.twimg.com/profile_images/1588826545/sam_adams_normal.jpg,,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 19:31:35 +0000 2015,569580279251255296,569580279251255296,@united it would make my day if I could take a flight on your airline without any hiccups on your end. Train your employees to communicate,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,45598612,45598612,Ross🧢,rossisd,"San Francisco, CA",Black Lives Matter.,,[],False,113,112,0,Mon Jun 08 16:06:42 +0000 2009,1150,,,True,False,3053,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276982128144551936/xF0fLF9M_normal.jpg,https://pbs.twimg.com/profile_images/1276982128144551936/xF0fLF9M_normal.jpg,https://pbs.twimg.com/profile_banners/45598612/1591464181,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 19:41:51 +0000 2015,569582862472577024,569582862472577024,"@united - so they changed depart from 1:45 to 2:00pm &amp; it is now 1:40pm &amp; the Capt. just got off the plane to find a smoothie, 2pm my ass!!!",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,1474987321,1474987321,Michael Brooke,mbrooke_brooke,,"OEM Sales Manager. Husband & Father to a wondeful wife & 3 awesome kids. Lover of craft beer, food & all sports.",,[],False,143,214,2,Sat Jun 01 15:21:09 +0000 2013,61385,,,False,False,27015,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265713405719121921/mzwMomfA_normal.jpg,https://pbs.twimg.com/profile_images/1265713405719121921/mzwMomfA_normal.jpg,https://pbs.twimg.com/profile_banners/1474987321/1469128666,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 17:17:00 +0000 2015,569546412121202689,569546412121202689,"@united once again you guys didn't let me down, a four hour delay to Honolulu from Houston, thanks for the train wreck of issues now coming",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,1,0,False,False,en,213957976,213957976,Naomi Panarella ☀️,LMS_Naomiiii,Deep in the ❤️ of TX,Kindness is so gangster,,[],False,89,211,9,Wed Nov 10 05:53:24 +0000 2010,2171,,,True,False,1218,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1315357208490713089/3SE-1teu_normal.jpg,https://pbs.twimg.com/profile_images/1315357208490713089/3SE-1teu_normal.jpg,https://pbs.twimg.com/profile_banners/213957976/1466967803,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 16:19:37 +0000 2015,569531969110974464,569531969110974464,@united worked out after all. Thanks for your immediate reply!!,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569528491156365312,569528491156365312,260907612,260907612,united,,,,,False,0,0,False,False,en,259221147,259221147,"Devika Kapuria,MD",KapuriaMd,"Albuquerque, NM","Chief GI fellow @UNM | @NIH | #Hardonian | liver | endoscopy | motility | tweets r personal views, retweets not endorsements",https://t.co/TFjysB9KG0,[],False,2200,1566,55,Tue Mar 01 11:56:52 +0000 2011,13049,,,False,False,4500,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1252720338489630720/qsW_x1Vm_normal.jpg,https://pbs.twimg.com/profile_images/1252720338489630720/qsW_x1Vm_normal.jpg,https://pbs.twimg.com/profile_banners/259221147/1604984618,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/TFjysB9KG0', 'expanded_url': 'http://skopemon.tumblr.com/', 'display_url': 'skopemon.tumblr.com', 'indices': [0, 23]}]"
Sun Feb 22 19:22:22 +0000 2015,569577959440257025,569577959440257025,@united Name correct on original confirmation but spelled wrong on check-in reminder. First name and MI run together. Cause for concern?,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,14622400,14622400,jerri blank,tmccartney,,,http://t.co/J40RUAR0gx,[],False,7,79,0,Fri May 02 03:31:32 +0000 2008,7,,,True,False,210,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,990000,DFDFDF,F3F3F3,333333,True,False,False,True,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'http://t.co/J40RUAR0gx', 'expanded_url': 'http://www.traceymccartney.net', 'display_url': 'traceymccartney.net', 'indices': [0, 22]}]"
Sun Feb 22 16:46:23 +0000 2015,569538703732772864,569538703732772864,@united oh I did. Was still lost. Your tracking system stinks as does the delivery system.,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569355837682163713,569355837682163713,260907612,260907612,united,,,,,False,0,1,False,False,en,21417212,21417212,Angie Warner,kidang,Tour Manager.  ,"Be yourself, everyone else is taken. ~ Oscar Wilde",,[],False,5484,681,60,Fri Feb 20 17:55:46 +0000 2009,1218,,,True,False,10268,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/881854274766069760/bBw9EOQt_normal.jpg,https://pbs.twimg.com/profile_images/881854274766069760/bBw9EOQt_normal.jpg,https://pbs.twimg.com/profile_banners/21417212/1499085584,2A8080,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 18:57:47 +0000 2015,569571772355489792,569571772355489792,@united called back and I've been on hold. What is the issue?! I have a confirmation number and an email that shows how much I've paid,False,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,38964488,38964488,alejandro,aDeniseHuxtable,"Brooklyn, NY",Well-behaved women rarely make history...and thats the truth Ruth.,,[],False,501,0,8,Sun May 10 00:59:15 +0000 2009,1808,,,True,False,34440,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/757238513909850112/YbQ4efa4_normal.jpg,https://pbs.twimg.com/profile_images/757238513909850112/YbQ4efa4_normal.jpg,https://pbs.twimg.com/profile_banners/38964488/1463978863,ED2F7B,FFFFFF,252429,666666,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
